/個別注記表/貸借対照表に関する注記/重要な係争事件に係る損害賠償義務,重要な係争事件に係る損害賠償義務,jpfr-etax-t-cte_MaterialCompensationObligationDamageLitigation,0,0,0
/個別注記表/貸借対照表に関する注記/不良債権の状況,不良債権の状況,jpfr-etax-t-cte_CircumstanceDoubtfulLoan,0,0,0
/個別注記表/貸借対照表に関する注記/受取手形中の不渡手形,受取手形中の不渡手形,jpfr-etax-t-cte_DishonoredNotesNotesPayable,0,0,0
/個別注記表/貸借対照表に関する注記/関係会社に対する金銭債権・金銭債務,関係会社に対する金銭債権・金銭債務,jpfr-etax-t-cte_MonetaryReceivablesPayablesAffiliates,1,0,0
/個別注記表/貸借対照表に関する注記/関係会社に対する金銭債権・金銭債務,関係会社に対する金銭債権又は債務の金額,jpfr-etax-t-cte_MonetaryReceivablesPayablesAffiliates,1,0,0
/個別注記表/貸借対照表に関する注記/関係会社に対する金銭債権・金銭債務/内訳,内訳、関係会社に対する金銭債権・金銭債務,jpfr-etax-t-cte_MonetaryReceivablesPayablesAffiliatesDetails,0,0,0
/個別注記表/貸借対照表に関する注記/関係会社に対する金銭債権・金銭債務/内訳/科目名,科目名,jpfr-etax-t-cte_MonetaryReceivablesPayablesAffiliatesAccountName,0,jpfr-etax-t-cte_MonetaryReceivablesPayablesAffiliatesDetails,0
/個別注記表/貸借対照表に関する注記/関係会社に対する金銭債権・金銭債務/内訳/金額,金額、関係会社に対する金銭債権・金銭債務,jpfr-etax-t-cte_MonetaryReceivablesPayablesAffiliatesAmount,0,jpfr-etax-t-cte_MonetaryReceivablesPayablesAffiliatesDetails,0
/個別注記表/貸借対照表に関する注記/取締役等に対する金銭債権・金銭債務,取締役等に対する金銭債権・金銭債務,jpfr-etax-t-cte_MonetaryReceivablesPayablesDirectors,1,0,0
/個別注記表/貸借対照表に関する注記/取締役等に対する金銭債権・金銭債務,取締役に対する金銭債権又は債務の金額,jpfr-etax-t-cte_MonetaryReceivablesPayablesDirectors,1,0,0
/個別注記表/貸借対照表に関する注記/取締役等に対する金銭債権・金銭債務/金銭債権,金銭債権,jpfr-etax-t-cte_MonetaryReceivablesDirectors,0,0,0
/個別注記表/貸借対照表に関する注記/取締役等に対する金銭債権・金銭債務/金銭債務,金銭債務,jpfr-etax-t-cte_MonetaryPayablesDirectors,0,0,0
/個別注記表/貸借対照表に関する注記/有価証券中の親会社株式,有価証券中の親会社株式,jpfr-etax-t-cte_ParentCompanySecuritiesMarketableSecurities,1,0,0
/個別注記表/貸借対照表に関する注記/有価証券中の親会社株式,親会社株式,jpfr-etax-t-cte_ParentCompanySecuritiesMarketableSecurities,1,0,0
/個別注記表/貸借対照表に関する注記/有価証券中の親会社株式,親会社株式の各表示区分別の金額,jpfr-etax-t-cte_ParentCompanySecuritiesMarketableSecurities,1,0,0
/個別注記表/貸借対照表に関する注記/回復の見込みがあるたな卸資産等,回復の見込みがあるたな卸資産等,jpfr-etax-t-cte_RecoverableInventoriesEtc,0,0,0
/個別注記表/貸借対照表に関する注記/重要な所有権留保資産,重要な所有権留保資産,jpfr-etax-t-cte_SignificantOwnershipReservedAssets,0,0,0
/個別注記表/貸借対照表に関する注記/事業用土地の再評価,事業用土地の再評価,jpfr-etax-t-cte_RevaluationLandBusiness,0,0,0
/個別注記表/貸借対照表に関する注記/特別法上の準備金等,特別法上の準備金等,jpfr-etax-t-cte_RevenueReserveSpecialLaw,0,0,0
/個別注記表/貸借対照表に関する注記/圧縮記帳,圧縮記帳,jpfr-etax-t-cte_AdvancedDepreciation,0,0,0
/個別注記表/貸借対照表に関する注記/期末日満期手形,期末日満期手形,jpfr-etax-t-cte_NotesReceivablesNotesPayablesMaturedAtClosingDate,0,0,0
/個別注記表/貸借対照表に関する注記/期末日満期手形/期末日満期手形の会計処理,期末日満期手形の会計処理,jpfr-etax-t-cte_AccountingMethodNotesReceivablesNotesPayablesMaturedClosingDate,0,0,0
/個別注記表/貸借対照表に関する注記/期末日満期手形/受取手形,受取手形,jpfr-etax-t-cte_NotesReceivablesNotesPayablesMaturedAtClosingDateNotesReceivables,0,0,0
/個別注記表/貸借対照表に関する注記/期末日満期手形/支払手形,支払手形,jpfr-etax-t-cte_NotesReceivablesNotesPayablesMaturedAtClosingDateNotesPayables,0,0,0
/個別注記表/貸借対照表に関する注記/消費税及び地方消費税の会計処理,消費税及び地方消費税の会計処理,jpfr-etax-t-cte_AccountingMethodConsumptionTaxes,1,0,0
/個別注記表/貸借対照表に関する注記/消費税及び地方消費税の会計処理,消費税等の会計処理,jpfr-etax-t-cte_AccountingMethodConsumptionTaxes,1,0,0
/個別注記表/貸借対照表に関する注記/その他貸借対照表に関する注記,その他貸借対照表に関する注記,jpfr-etax-t-cte_OthersNotesBalanceSheet,0,0,0
/個別注記表/貸借対照表に関する注記/その他貸借対照表に関する注記/項目名,項目名、その他貸借対照表に関する注記,jpfr-etax-t-cte_OthersNotesBalanceSheetItemName,0,jpfr-etax-t-cte_OthersNotesBalanceSheet,0
/個別注記表/貸借対照表に関する注記/その他貸借対照表に関する注記/内容,内容、その他貸借対照表に関する注記,jpfr-etax-t-cte_OthersNotesBalanceSheetDescription,0,jpfr-etax-t-cte_OthersNotesBalanceSheet,0
/個別注記表/損益計算書に関する注記,損益計算書に関する注記,jpfr-etax-t-cte_NoteIncomeStatement,0,0,0
/個別注記表/損益計算書に関する注記/関係会社との取引に係るもの,関係会社との取引に係るもの,jpfr-etax-t-cte_TransactionsAffiliates,0,0,0
/個別注記表/損益計算書に関する注記/関係会社との取引に係るもの/売上高,売上高,jpfr-etax-t-cte_SalesAffiliates,0,0,0
/個別注記表/損益計算書に関する注記/関係会社との取引に係るもの/仕入高,仕入高,jpfr-etax-t-cte_PurchaseAffiliates,0,0,0
/個別注記表/損益計算書に関する注記/関係会社との取引に係るもの/その他の営業取引高,その他の営業取引高,jpfr-etax-t-cte_OtherOperatingTransactionsAffiliates,0,0,0
/個別注記表/損益計算書に関する注記/関係会社との取引に係るもの/営業取引以外の取引高,営業取引以外の取引高,jpfr-etax-t-cte_NonoperatingTransactionsAffiliates,0,0,0
/個別注記表/損益計算書に関する注記/期末たな卸高から控除した評価損,期末たな卸高から控除した評価損,jpfr-etax-t-cte_ValuationLossDeductedClosingInventories,0,0,0
/個別注記表/損益計算書に関する注記/期末たな卸高から控除した評価損/内訳,内訳、期末たな卸高から控除した評価損,jpfr-etax-t-cte_ValuationLossDeductedClosingInventoriesDetails,0,0,0
/個別注記表/損益計算書に関する注記/期末たな卸高から控除した評価損/内訳/項目名,項目名、期末たな卸高から控除した評価損,jpfr-etax-t-cte_ValuationLossDeductedClosingInventoriesItemName,0,jpfr-etax-t-cte_ValuationLossDeductedClosingInventoriesDetails,0
/個別注記表/損益計算書に関する注記/期末たな卸高から控除した評価損/内訳/金額,金額、期末たな卸高から控除した評価損,jpfr-etax-t-cte_ValuationLossDeductedClosingInventoriesAmount,0,jpfr-etax-t-cte_ValuationLossDeductedClosingInventoriesDetails,0
/個別注記表/損益計算書に関する注記/過年度法人税等,過年度法人税等,jpfr-etax-t-cte_IncomeTaxesPastYear,0,0,0
/個別注記表/損益計算書に関する注記/その他の損益計算書注記項目,その他の損益計算書注記項目,jpfr-etax-t-cte_OtherNotesIncomeStatement,0,0,0
/個別注記表/損益計算書に関する注記/その他の損益計算書注記項目/項目名,項目名、その他の損益計算書注記項目,jpfr-etax-t-cte_OtherNotesIncomeStatementItemName,0,jpfr-etax-t-cte_OtherNotesIncomeStatement,0
/個別注記表/損益計算書に関する注記/その他の損益計算書注記項目/内容,内容、その他の損益計算書注記項目,jpfr-etax-t-cte_OtherNotesIncomeStatementDescription,0,jpfr-etax-t-cte_OtherNotesIncomeStatement,0
/個別注記表/株主資本等変動計算書に関する注記,株主資本等変動計算書に関する注記,jpfr-etax-t-cte_NotesStatementChangesNetAssets,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項,発行済株式の種類及び総数に関する事項,jpfr-etax-t-cte_MattersTypesTotalNumberSharesIssued,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式,発行済株式,jpfr-etax-t-cte_SharesIssued,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/普通株式（発行済株式）,普通株式（発行済株式）,jpfr-etax-t-cte_IssuanceNewOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/普通株式（発行済株式）/前期末株式数（発行済普通株式）,前期末株式数（発行済普通株式）,jpfr-etax-t-cte_NumberSharesIssuanceNewOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/普通株式（発行済株式）/当期増加株式数（発行済普通株式）,当期増加株式数（発行済普通株式）,jpfr-etax-t-cte_NumberSharesIncreasedDuringPeriodIssuanceNewOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/普通株式（発行済株式）/当期減少株式数（発行済普通株式）,当期減少株式数（発行済普通株式）,jpfr-etax-t-cte_NumberSharesDecreasedDuringPeriodIssuanceNewOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/普通株式（発行済株式）/当期末株式数（発行済普通株式）,当期末株式数（発行済普通株式）,jpfr-etax-t-cte_NumberSharesIssuanceNewOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/普通株式（発行済株式）/摘要（発行済普通株式）,摘要（発行済普通株式）,jpfr-etax-t-cte_RemarksIssuanceNewOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/優先株式（発行済株式）,優先株式（発行済株式）,jpfr-etax-t-cte_IssuanceNewPreferenceShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/優先株式（発行済株式）/前期末株式数（発行済優先株式）,前期末株式数（発行済優先株式）,jpfr-etax-t-cte_NumberSharesEndPreviousPeriodIssuanceNewPreferenceShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/優先株式（発行済株式）/当期増加株式数（発行済優先株式）,当期増加株式数（発行済優先株式）,jpfr-etax-t-cte_NumberSharesIncreasedDuringPeriodIssuanceNewPreferenceShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/優先株式（発行済株式）/当期減少株式数（発行済優先株式）,当期減少株式数（発行済優先株式）,jpfr-etax-t-cte_NumberSharesDecreasedDuringPeriodIssuanceNewPreferenceShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/優先株式（発行済株式）/当期末株式数（発行済優先株式）,当期末株式数（発行済優先株式）,jpfr-etax-t-cte_NumberSharesEndPreviousPeriodIssuanceNewPreferenceShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/優先株式（発行済株式）/摘要（発行済優先株式）,摘要（発行済優先株式）,jpfr-etax-t-cte_RemarksIssuanceNewPreferenceShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/合計（発行済株式）,合計（発行済株式）,jpfr-etax-t-cte_TotalSharesIssued,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/合計（発行済株式）/前期末株式数（発行済株式）,前期末株式数（発行済株式）,jpfr-etax-t-cte_NumberSharesEndPreviousPeriodTotalSharesIssued,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/合計（発行済株式）/当期増加株式数（発行済株式）,当期増加株式数（発行済株式）,jpfr-etax-t-cte_NumberSharesIncreasedDuringPeriodTotalSharesIssued,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/合計（発行済株式）/当期減少株式数（発行済株式）,当期減少株式数（発行済株式）,jpfr-etax-t-cte_NumberSharesDecreasedDuringPeriodTotalSharesIssued,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/合計（発行済株式）/当期末株式数（発行済株式）,当期末株式数（発行済株式）,jpfr-etax-t-cte_NumberSharesEndPreviousPeriodTotalSharesIssued,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/発行済株式の種類及び総数に関する事項/発行済株式/合計（発行済株式）/摘要（発行済株式）,摘要（発行済株式）,jpfr-etax-t-cte_RemarksTotalSharesIssued,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/自己株式の種類及び株式数に関する事項,自己株式の種類及び株式数に関する事項,jpfr-etax-t-cte_MattersTypesTotalNumberTreasuryStock,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/自己株式の種類及び株式数に関する事項/自己株式（種類及び株式数）,自己株式（種類及び株式数）,jpfr-etax-t-cte_TreasuryStockTypesTotalNumber,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/自己株式の種類及び株式数に関する事項/自己株式（種類及び株式数）/普通株式（自己株式）,普通株式（自己株式）,jpfr-etax-t-cte_TreasuryOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/自己株式の種類及び株式数に関する事項/自己株式（種類及び株式数）/普通株式（自己株式）/前期末株式数（自己株式）,前期末株式数（自己株式）,jpfr-etax-t-cte_NumberSharesTreasuryOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/自己株式の種類及び株式数に関する事項/自己株式（種類及び株式数）/普通株式（自己株式）/当期増加株式数（自己株式）,当期増加株式数（自己株式）,jpfr-etax-t-cte_NumberSharesIncreasedDuringPeriodTreasuryOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/自己株式の種類及び株式数に関する事項/自己株式（種類及び株式数）/普通株式（自己株式）/当期減少株式数（自己株式）,当期減少株式数（自己株式）,jpfr-etax-t-cte_NumberSharesDecreasedDuringPeriodTreasuryOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/自己株式の種類及び株式数に関する事項/自己株式（種類及び株式数）/普通株式（自己株式）/当期末株式数（自己株式）,当期末株式数（自己株式）,jpfr-etax-t-cte_NumberSharesTreasuryOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/自己株式の種類及び株式数に関する事項/自己株式（種類及び株式数）/普通株式（自己株式）/摘要（自己株式）,摘要（自己株式）,jpfr-etax-t-cte_RemarksTreasuryOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/自己株式の種類及び株式数に関する事項/自己株式（種類及び株式数）/合計,合計,jpfr-etax-t-cte_TotalTreasuryOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/自己株式の種類及び株式数に関する事項/自己株式（種類及び株式数）/合計/前期末株式数,前期末株式数,jpfr-etax-t-cte_NumberSharesTotalTreasuryOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/自己株式の種類及び株式数に関する事項/自己株式（種類及び株式数）/合計/当期増加株式数,当期増加株式数,jpfr-etax-t-cte_NumberSharesIncreasedDuringPeriodTotalTreasuryOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/自己株式の種類及び株式数に関する事項/自己株式（種類及び株式数）/合計/当期減少株式数,当期減少株式数,jpfr-etax-t-cte_NumberSharesDecreasedDuringPeriodTotalTreasuryOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/自己株式の種類及び株式数に関する事項/自己株式（種類及び株式数）/合計/当期末株式数,当期末株式数,jpfr-etax-t-cte_NumberSharesTotalTreasuryOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/自己株式の種類及び株式数に関する事項/自己株式（種類及び株式数）/合計/摘要,摘要、自己株式,jpfr-etax-t-cte_RemarksTotalTreasuryOrdinaryShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/新株予約権及び自己新株予約権に関する事項,新株予約権及び自己新株予約権に関する事項,jpfr-etax-t-cte_MattersSubscriptionRightsSharesTreasurySubscriptionRightsShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/新株予約権及び自己新株予約権に関する事項/新株予約権の内訳,新株予約権の内訳,jpfr-etax-t-cte_BreakdownSubscriptionRightsShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/新株予約権及び自己新株予約権に関する事項/新株予約権の内訳/新株予約権の目的となる株式の種類,新株予約権の目的となる株式の種類,jpfr-etax-t-cte_TypeStocksPurposeSubscriptionRightsShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/新株予約権及び自己新株予約権に関する事項/新株予約権の内訳/新株予約権の目的となる株式の数,新株予約権の目的となる株式の数,jpfr-etax-t-cte_NumberSharesPurposeSubscriptionRightsShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/新株予約権及び自己新株予約権に関する事項/新株予約権の内訳/新株予約権の目的となる株式の数/前期末株式数,前期末株式数、新株予約権の目的となる株式の数,jpfr-etax-t-cte_NumberSharesEndPreviousPeriodSubscriptionRightsShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/新株予約権及び自己新株予約権に関する事項/新株予約権の内訳/新株予約権の目的となる株式の数/当期増加株式数,当期増加株式数、新株予約権の目的となる株式の数,jpfr-etax-t-cte_NumberSharesIncreasedDuringPeriodSubscriptionRightsShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/新株予約権及び自己新株予約権に関する事項/新株予約権の内訳/新株予約権の目的となる株式の数/当期減少株式数,当期減少株式数、新株予約権の目的となる株式の数,jpfr-etax-t-cte_NumberSharesDecreasedDuringPeriodSubscriptionRightsShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/新株予約権及び自己新株予約権に関する事項/新株予約権の内訳/新株予約権の目的となる株式の数/当期末株式数,当期末株式数、新株予約権の目的となる株式の数,jpfr-etax-t-cte_NumberSharesEndPreviousPeriodSubscriptionRightsShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/新株予約権及び自己新株予約権に関する事項/新株予約権の内訳/期末残高（新株予約権）,期末残高（新株予約権）,jpfr-etax-t-cte_SubscriptionRightsSharesBalanceEndCurrentPeriod,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/新株予約権及び自己新株予約権に関する事項/新株予約権の内訳/摘要,摘要、新株予約権の目的となる株式の数,jpfr-etax-t-cte_RemarksSubscriptionRightsShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/新株予約権及び自己新株予約権に関する事項/自己新株予約権に関する事項,自己新株予約権に関する事項,jpfr-etax-t-cte_MattersTreasurySubscriptionRightsShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/新株予約権及び自己新株予約権に関する事項/自己新株予約権に関する事項/新株予約権の目的となる株式の種類,新株予約権の目的となる株式の種類、自己新株予約権に関する事項,jpfr-etax-t-cte_TypeStocksPurposeTreasurySubscriptionRightsShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/新株予約権及び自己新株予約権に関する事項/自己新株予約権に関する事項/新株予約権の目的となる株式の数,新株予約権の目的となる株式の数、自己新株予約権に関する事項,jpfr-etax-t-cte_NumberSharesPurposeTreasurySubscriptionRightsShares,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/新株予約権及び自己新株予約権に関する事項/自己新株予約権に関する事項/新株予約権の当期末残高,新株予約権の当期末残高,jpfr-etax-t-cte_TreasurySubscriptionRightsSharesBalanceEndCurrentPeriod,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/配当に関する事項,配当に関する事項,jpfr-etax-t-cte_MattersDividends,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/配当に関する事項/配当財産が金銭の場合,配当財産が金銭の場合、配当に関する事項,jpfr-etax-t-cte_InCaseCashDividend,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/配当に関する事項/配当財産が金銭の場合/金銭配当の株式の種類別内訳,金銭配当の株式の種類別内訳,jpfr-etax-t-cte_ItemsCashDividendTypeStocks,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/配当に関する事項/配当財産が金銭の場合/金銭配当の株式の種類別内訳/株式の種類,株式の種類、金銭配当の株式の種類別内訳,jpfr-etax-t-cte_TypeStocksCashDividend,0,jpfr-etax-t-cte_ItemsCashDividendTypeStocks,0
/個別注記表/株主資本等変動計算書に関する注記/配当に関する事項/配当財産が金銭の場合/金銭配当の株式の種類別内訳/決議,決議、金銭配当の株式の種類別内訳,jpfr-etax-t-cte_ResolutionCashDividend,0,jpfr-etax-t-cte_ItemsCashDividendTypeStocks,0
/個別注記表/株主資本等変動計算書に関する注記/配当に関する事項/配当財産が金銭の場合/金銭配当の株式の種類別内訳/配当金の総額,配当金の総額、金銭配当の株式の種類別内訳,jpfr-etax-t-cte_TotalDividendCashDividend,1,jpfr-etax-t-cte_ItemsCashDividendTypeStocks,0
/個別注記表/株主資本等変動計算書に関する注記/配当に関する事項/配当財産が金銭の場合/金銭配当の株式の種類別内訳/配当金の総額,配当金支払額,jpfr-etax-t-cte_TotalDividendCashDividend,1,jpfr-etax-t-cte_ItemsCashDividendTypeStocks,0
/個別注記表/株主資本等変動計算書に関する注記/配当に関する事項/配当財産が金銭の場合/金銭配当の株式の種類別内訳/1株当たり配当額,1株当たり配当額、金銭配当の株式の種類別内訳,jpfr-etax-t-cte_DividendsPerShareCashDividend,0,jpfr-etax-t-cte_ItemsCashDividendTypeStocks,0
/個別注記表/株主資本等変動計算書に関する注記/配当に関する事項/配当財産が金銭の場合/金銭配当の株式の種類別内訳/基準日,基準日、金銭配当の株式の種類別内訳,jpfr-etax-t-cte_RecordDateCashDividend,0,jpfr-etax-t-cte_ItemsCashDividendTypeStocks,0
/個別注記表/株主資本等変動計算書に関する注記/配当に関する事項/配当財産が金銭の場合/金銭配当の株式の種類別内訳/効力発生日,効力発生日,jpfr-etax-t-cte_EffectiveDateCashDividend,0,jpfr-etax-t-cte_ItemsCashDividendTypeStocks,0
/個別注記表/株主資本等変動計算書に関する注記/配当に関する事項/配当財産が金銭以外の場合,配当財産が金銭以外の場合、配当に関する事項,jpfr-etax-t-cte_InCasePropertyDividend,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/配当に関する事項/配当財産が金銭以外の場合/非金銭配当の株式の種類別内訳,非金銭配当の株式の種類別内訳、配当に関する事項,jpfr-etax-t-cte_ItemsPropertyDividendTypeStocks,0,0,0
/個別注記表/株主資本等変動計算書に関する注記/配当に関する事項/配当財産が金銭以外の場合/非金銭配当の株式の種類別内訳/株式の種類,株式の種類、非金銭配当の株式の種類別内訳,jpfr-etax-t-cte_TypeStocksPropertyDividend,0,jpfr-etax-t-cte_ItemsPropertyDividendTypeStocks,0
